"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER FORECASTING","NORMAL RAINFALL NEXT FIVE DAYS","RAJASTHAN","JALOR","SAYLA                                             ","2014-08-27 20:25:17.427"
"KHARIF","AGRICULTURE","Pulses","Green Gram (Moong Bean/ Moong)","	Plant Protection	","INSECT CONTROL IN MOONG","SPRAY OF MONOCROTOPHOS 36% SL 2 ML PER LITER WATER","RAJASTHAN","JALOR","AHORE                                             ","2014-08-28 09:20:31.470"
"KHARIF","AGRICULTURE","Others","Others","Weather","TEL ME WEATHER INFORMATION","NO RAIN POSSIBILITY IN NEXT 5 DAYS,","RAJASTHAN","JALOR","SANCHORE                                          ","2014-08-28 09:43:53.893"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER CONDITION","RAINFALL  POSSIBILITY IN NEXT 5 DAYS OR  SOME CLOUD POSSIBILITY","RAJASTHAN","JALOR","BHINMAL                                           ","2014-08-28 10:52:46.513"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER REPORT IN MY DISTRIC","PARTLY CLOUDY SKY IN NEXT DAYS IN YOUR DISTRIC,LIGHT RAIN MAY BE POSSIABLE","RAJASTHAN","JALOR","SANCHORE                                          ","2014-08-28 11:06:07.397"
"KHARIF","AGRICULTURE","Others","Others","Weather","tell me about weather information","RAIN FALL POSSIBLE IN NEXT 5 DAYS","RAJASTHAN","JALOR","AHORE                                             ","2014-08-28 11:23:34.863"
"KHARIF","AGRICULTURE","Others","Others","Weather","tell me about weather information","RAIN FALL POSSIBLE IN NEXT 5 DAYS","RAJASTHAN","JALOR","SAYLA                                             ","2014-08-28 12:50:17.647"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER CONDITION","RAINFALL  POSSIBILITY IN NEXT 5 DAYS OR  SOME CLOUD POSSIBILITY","RAJASTHAN","JALOR","BHINMAL                                           ","2014-08-28 13:11:44.093"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER INFORMATION","NO RAIN FALL UP TO 5 DAYS, CLOUDY SKY","RAJASTHAN","JALOR","BHINMAL                                           ","2014-08-28 13:19:12.830"
"KHARIF","AGRICULTURE","Oilseeds","Castor (Rehri, Rendi, Arandi) ","Seeds","TELL ME VARIETY OF CASTOR","VARIETY OF CASTOR = GCH-4,GCH-5,RCH-1","RAJASTHAN","JALOR","JALORE                                            ","2014-08-28 14:42:03.150"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER INFORMATION","NO RAIN POSSIBILITY IN NEXT 5 DAYS","RAJASTHAN","JALOR","BHINMAL                                           ","2014-08-28 15:06:22.520"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER REPORT IN MY DISTRICT ?","LIGHT RAIN MAY BE NEXT 3-4 DAYS","RAJASTHAN","JALOR","RANIWARA                                          ","2014-08-28 15:27:10.030"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER INFORMATION","RAIN FALL NEXT  5 DAYS BUT CLOUDY SKY","RAJASTHAN","JALOR","AHORE                                             ","2014-08-28 15:49:18.853"
"KHARIF","AGRICULTURE","Others","Others","Cultural Practices","TELL ME WEATHER INFORMATION","NO RAIN POSSIBILITY IN NEXT 5 DAYS,BUT SKY CLOUDLY","RAJASTHAN","JALOR","BHINMAL                                           ","2014-08-28 16:37:18.137"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER INFORMETION","NO RAIN POSSIBILITY IN NEXT 5 DAYS","RAJASTHAN","JALOR","BHINMAL                                           ","2014-08-28 17:02:39.033"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER INFORMETION","RAIN POSSIBILITY IN NEXT 2-3 DAYS","RAJASTHAN","JALOR","SAYLA                                             ","2014-08-28 17:14:50.013"
"KHARIF","AGRICULTURE","Others","Others","Weather","TELL ME WEATHER INFORMETION","LIGHT RAIN MAY BE ON 30-31 AUGUST IN YOUR DISTRICT","RAJASTHAN","JALOR","SANCHORE                                          ","2014-08-28 18:16:10.383"
