"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:16:57.520"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:17:10.560"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:17:23.673"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:17:36.770"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:17:49.950"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:18:03.070"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:18:16.280"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:18:29.400"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:18:42.533"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:18:55.570"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:19:08.660"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:19:21.970"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:19:35.203"
