"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"RABI","AGRICULTURE","Others","Others","	Plant Protection	","SAM SEVA LAGANA HI","SMS SEVA LAGA DIYA JA RAHA HI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-04 11:17:11.763"
"RABI","AGRICULTURE","Others","Others","	Plant Protection	","SAM SEVA LAGANA HI","SMS SEVA LAGA DIYA JA RAHA HI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-04 11:17:25.030"
"RABI","AGRICULTURE","Others","Others","	Plant Protection	","SAM SEVA LAGANA HI","SMS SEVA LAGA DIYA JA RAHA HI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-04 11:17:38.110"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","dhan me bal kali ho rahi","keptan 70% EC 300 gram dava ,Imidachloprid 17.8% SL,100 ml dava /ekar 200 liter pani me spray kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-04 12:07:14.943"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","amrood me fruit fly lagi hai","manocrtophos 2ml /li ka spray kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-04 13:00:37.803"
"KHARIF","AGRICULTURE","Others","Others","Training and Exposure Visits","pant nagar ka mela kab hai","kisan bhai pant nagar ka mela 5-7 october tak  hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-04 14:00:38.727"
"KHARIF","HORTICULTURE","Vegetables","Potato","Seeds and Planting Material","seed rate of potato","25 to 30 kuntal seed of potato","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-04 15:15:33.233"
"KHARIF","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","hathras ka mosam","barish ki sambhawana hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-04 17:08:17.967"
"KHARIF","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","hathras ka mosam","barish ki sambhawana hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-04 17:08:31.067"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","DHAN KI PROBLEM","Imidacloprid 17.8% SL  0.5-1ml./l. Water Spray","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-04 17:50:27.803"
"KHARIF","AGRICULTURE","Others","Others","Market Information","MANDI KA BHAV NAHI AA RAHA HAI","THODA SAMAY LAGEGA","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-04 17:56:19.200"
"KHARIF","AGRICULTURE","Others","Others","Weather","Maosm ki jankari de","badal rhege baris ki koi sambhavna nhi hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-04 19:10:06.337"
"KHARIF","AGRICULTURE","Oilseeds","Mustard","Weather","MAUSAM KI JANKARI CAHAIY","PRAPAR JANKARI DI GAI HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-05 11:35:13.680"
"RABI","AGRICULTURE","Others","Others","Cultural Practices","mere number par sms sewa nahi lagi hai","kisan bhai sms sewa laga dee hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-05 12:41:18.940"
"KHARIF","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","bij shodhan ki dva bta de","bij shodhan ke lie- tricodarma @ 2 gm / kg  seed","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-05 14:29:09.673"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","Weather condition of forcast","Baadal rahege","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-05 15:21:02.110"
"RABI","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","toriya  me kida laga hai","Monocrotophos 36% SL  2 ml /liter pani ke dar se spray kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-05 15:29:18.463"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Market Information","sugandha ka mandi rate","3200-3600 rupey/quintal","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-05 17:43:52.917"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","DHAAN KE DANE KALE NAHI HO RAHE HAI","Tebuconazole 50% + Trifloxystrobin 25% WG 375-500 ML/HA KA CHHIDKAV KARE","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-05 18:22:53.343"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","DHAAN MAI KALAPN","Hexaconazole 5% EC 400 ML/ACRE","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-05 18:36:44.200"
"KHARIF","AGRICULTURE","Others","Others","Weather","mosam ki jankari","halke baadal rahenge","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-05 19:45:22.530"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","dhan me pila pan hai","coperoxicloraid 2 gram /acre","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-05 21:48:47.750"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","dhan me kal pan hai","•Metominostrobin @ 500ml/ha","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-05 21:50:39.750"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","dhan ke dane kale pad rahe haI","Propiconazole 25% EC  250  ml/acre  150-200 liter pani ke  dar se spray katre","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-06 06:15:08.827"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","dhaan me kit lge hai","dhaan me- foret 10g @ 6 kg / ecar","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-06 07:59:54.220"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Insect cantrol in paddy crop","Monocrotophos 36% SL 500  ml dva ko 250  liter pani me mela krke /Acre  spary kre","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-06 08:22:48.187"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","dhaan ki baaliya kali ho rahi hai","aap dhaan me Hexaconazole 5% EC 250 ml + straptocyclin 6 gram dawa ko 120 liter pani ke sath prati acare ki dar se chidkaw kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-06 08:44:54.187"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","mousam ki jankari de","aapke yaha aaj se lekar pure hafte halke baadal chaye rahenge lekin barsat ki koi sambhawana nahi hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-06 09:22:00.213"
"KHARIF","AGRICULTURE","Others","Others","Weather","?  Mausam ki jankari leni hai","|                                                                   badal rahenge barish ki sambhavna nahi hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-06 09:43:23.947"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","tomato phal chedak ho raha hi","Quinalphos 25 % EC
 1.0 ml/ l","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-06 09:56:32.593"
"RABI","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","weather information de","baris kee sambhavana nahi he","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-06 14:33:28.033"
"RABI","AGRICULTURE","Others","Others","Weather","weather information","7,8 oct ko bunda baandi ho sakti he","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-06 14:44:10.353"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Cultural Practices","Mitti chek karwana hai","Krishi vibhag samparak kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-06 16:27:27.857"
"RABI","AGRICULTURE","Others","Others","Weather","WEATHER CONDITION IN HATHRASH","HALKI BADLI HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-06 16:27:55.253"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","Weather condition of forcast","Baadal rahege","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-06 16:31:50.803"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","DHAN KA RETE 1509 BATAYE","2770 RS /QUNNTAL  BASMATI 1509","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-06 19:29:51.440"
"RABI","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","TOMATO KI PATI SECUR RAHI HAI","daimethoet ka 2.0 ml/lit ka spray kara de.","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-06 20:31:52.490"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","maosm ki jankari de de","badal rhege baris ki koi sambhavna nhi hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-07 06:11:15.030"
"KHARIF","AGRICULTURE","Others","Others","Weather","WEATHER INFORMATION","BARISH NHI HOGI AAPKE JILE ME","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-07 11:06:06.290"
"RABI","AGRICULTURE","Others","Others","Weather","mausam ki jankari","barish ki koi sambhvana nahi hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-07 14:57:37.657"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","wheather forcast","abhi koi varsha nhi hai .","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-07 15:16:08.233"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausam ki jaan kari chahiye","Is pure saptah mausam saaf rahne ki sambhavana hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-07 16:28:55.070"
"RABI","AGRICULTURE","Others","Others","Weather","MAUSAM KI JANKARI","BARISH KI KOI SAMBHAVNA NAHI HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-07 16:45:22.060"
"KHARIF","AGRICULTURE","Millets","Buck Wheat (Kaspat)","	Plant Protection	","AAM RUD ME KIRA LAGA HAI","CARTEPHYDROCLORAID 50% 2 GRAM /LITER OF WATRE","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-07 16:52:52.520"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","dhan ki pudh pili ho rahi hai kya kare","zinc ka spray kar de","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-07 17:24:10.297"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausam ki janakri de","aaj kal mausam saaf haui","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-07 17:37:23.087"
"RABI","AGRICULTURE","Oilseeds","Brown Sarson","Cultural Practices","SARSON ME PRE WEED CONTROLE","APPLY PENDAMETHALINE-1 LIT /ACRE","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-07 18:44:13.253"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausam kee jankari chahiye","Aapake yahan 13  october tak badal bane rahegen lekin varsha nahi hogi","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-08 06:36:55.203"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausam kee jankari chahiye","Aapake yahan 13  october tak badal bane rahegen lekin varsha nahi hogi","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-08 06:42:11.287"
"RABI","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","mirch me patti sikud rhi hai","copper oxychloride 3 gram/liter + dimethoate 2 ml /liter pani me spray kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-08 07:40:53.600"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","sarso me galan lagi hi","1.5karbndazim+1.5mankojeb /liter pani milkar","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-08 11:06:17.340"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Market Information","dhan ka rate","basmati 3000-3050 rupaye prati quintal","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-08 12:04:27.807"
"KHARIF","AGRICULTURE","Others","Others","Weather","Mausam Ki Jankari Leni Hai","kisan bhai appke yaha, 13 october se 14 october tak bundabandiaur barish ki sambhawana hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-08 13:34:15.367"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausham ke baren me jankari","9,13,14 ko halki baresh ki sambhawna hi","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-08 16:40:23.640"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausham ke bare me","9,13,14 ko halki baresh ki sambhawna hi","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-08 17:03:38.700"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Dhaan me kandua rog laga hai","3 Gram Copper Oxy Chloride 50% WP/ litre pani ke sath spray + 0.1 gram streptocycline / litre pani bhi milaye","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-09 08:34:52.630"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","DHAN ME DAWA KALA PAD RAHA HAI","Tricyclazole 75% WP@acre : 120-160 gm/acre","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-09 08:42:38.403"
"KHARIF","HORTICULTURE","Vegetables","Potato","Agriculture Mechanization","aaloo me kitani khad daalen","Aaloo me 150 kilogram Naitrogen,100 kilogram Phasphoras,100 kilogram Potas / Hac. kee aawashyakata padati hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-09 08:46:11.077"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","pusa hydro jel ki jankari","block me pata kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-09 09:46:04.250"
"KHARIF","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","chilli me leaf curle ki samasya hai","rogi paudhe ko nikale, dava ka dubara spray kare, mite ke liye dicofol ya sulphur ka prayog kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-09 13:50:43.727"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","Weather condition of forcast","Baadal rahege","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-09 14:42:42.370"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","POTATO SOWING TIME/SEED CENTER,","KISAN BHAI 20 OCTOBER SE POTATO KI SOWING[JILA UDDAN ADHIKARI KI HELP]SE KARE.","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-09 15:24:07.170"
"KHARIF","HORTICULTURE","Vegetables","Potato","Cultural Practices","potato ki variety ki jankri","octuber second weed me","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-09 15:31:11.367"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","mausam ki jankari ke liye","mausam saaf rahega","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-09 15:49:55.363"
"KHARIF","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Fertilizer Use and Availability","arher me ful jhad rha h","kisan bhai arher me badhwar ke liye zaim 10 kg/acre se burkav kre","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-09 16:01:43.427"
"KHARIF","AGRICULTURE","Oilseeds","Mustard","Seeds","sarso ki prajati","gwalior t-59, pusa bold","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-09 16:30:18.460"
"KHARIF","AGRICULTURE","Others","Others","Weather","MAUSAM KI JANAKRI DE","AAJ KAL MAUSAM SAAF HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-09 18:10:04.453"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","MAUSAM KI JAAN KARI","13,14,15 ME BHARIBARIS HO SAKTI HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-09 18:46:00.530"
"RABI","HORTICULTURE","Vegetables","Potato","Field Preparation","aalu ki jankari de","aalu ki vistarit jankari di gai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-09 18:54:48.237"
"KHARIF","HORTICULTURE","Vegetables","Potato","	Plant Protection	","POTATO SEED TRETMENT KISSE KARE ?","THIFLUZAMIDE 24 SC 1 MILI/L","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-09 18:57:15.353"
"KHARIF","AGRICULTURE","Others","Others","Weather","pasu ki samsya hi","18001805141 pe sampark karein","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-09 21:05:39.490"
"KHARIF","AGRICULTURE","Cereals","Wheat","Seeds","VARIETY OF WHEAT","DBW 17, 16, PBW 502, 550","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-10 06:44:31.100"
"KHARIF","AGRICULTURE","Others","Others","Weather","about weather","told about weather","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-10 06:52:13.293"
"RABI","AGRICULTURE","Others","Others","Weather","?  Mausam ki jankari leni hai","badal rahenge.kuch dino me barish ki sambhavna hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-10 07:49:19.763"
"KHARIF","HORTICULTURE","Vegetables","Potato","	Plant Protection	","AKU KI JANKARI CHAHIY","PRAPAR JANKARI DI GAI  HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-10 09:12:58.393"
"KHARIF","AGRICULTURE","Others","Others","Government Schemes","sichayi karne kle liye pipe chut par milti hi kaha par,","block me sampark kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-10 09:29:32.277"
"KHARIF","AGRICULTURE","Others","Others","Government Schemes","Solar pump ke ke Vishay me jankari den","Solar pump ke ke Vishay me jankari dee gayi","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-10 10:28:32.357"
"RABI","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","tamatar ki pattiyan sikud rahi hain","methyl demeton or  dimethoate @ 2 ml/litre paani me milaakar spray karen","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-10 10:49:09.127"
"RABI","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","tamatar ke jad me fafoondi  lagi hai","carbendazim + gobar ki khad ka prayog karen","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-10 11:31:23.127"
"RABI","AGRICULTURE","Others","Others","Weather","?  Mausam ki jankari leni hai","13,14 october me badal rahege  barsa ho sakti hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-10 12:07:33.600"
"KHARIF","HORTICULTURE","Vegetables","Potato","Fertilizer Use and Availability","GANNE KE MIL SE JO WAIST PRODUCT NIKLTA HAI USKO PRYOG KAR SKTE HAI","USKO PRYOG KAR SKTE HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-10 12:49:58.223"
"KHARIF","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Market Information","ARHAR KA MARKET RATE","4520 rs/quintal","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-10 12:56:53.020"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","Dhaan ke tane  me machchhar aa rahe hai","Buprofezin 25% SC 320 ml / acre prayog Karen","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-10 13:22:49.163"
"KHARIF","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","mirch me sikoda  HAI","CLORFENAPAYARI 300ML/ACRE","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-10 18:09:38.783"
"KHARIF","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Weather","mausam ki jankari den","cloudy sky and heavy rain chance of 14and 15 october","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-10 19:40:57.103"
"RABI","HORTICULTURE","Vegetables","Potato","	Plant Protection	","POTATO SOWING TIME-","20 OCTOBER-20 NOVEMBER TAK POTATO SOWING KARE.","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-10 19:46:39.980"
"KHARIF","AGRICULTURE","Others","Others","Weather","mosam ki jankari","13,14 ko barish hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-10 20:35:05.710"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","DHAN ME DIMAK LAGI HAI","CLOROPHORIPHOS 5 ML /LITER OF WATER","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-10 20:47:20.873"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","MOSAM KE BARE HONE","BARIS HONE KI SAMBHAN HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-10 21:03:27.983"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","MOSAM KE BARE HONE","BARIS HONE KI SAMBHAN HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-10 21:03:30.113"
"KHARIF","AGRICULTURE","Others","Others","	Plant Protection	","MOSAM KE BARE BATYE","BADAL RHE GE","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HASAYAN                                           ","2014-10-10 21:26:56.223"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","weather information","13-14 TARIKH ME BARISH HO SKTI HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-11 06:11:24.080"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausam ki jankari","13-14 ko barish ki sambhabanye hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-11 07:59:11.797"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","	Field Preparation	","ak saal tak hone bali jwar kee phasal ka nam bataye","ak saal tak hone bali jwar kee phasal koi nahi hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-11 11:16:39.810"
"KHARIF","HORTICULTURE","Vegetables","Pointed Gourd","Weather","MAUSAM KI JANKARI CHAHIY","14 TARIKH KO VARISH HONE KI SAMBHAWNA HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-11 11:21:39.387"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausam ki jankari","13-14 ko barish ki sambhabanye hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-11 11:48:29.187"
"KHARIF","HORTICULTURE","Vegetables","Potato","	Plant Protection	","aloo me funsi hota hi","0121  2575497  par samperk kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-11 14:53:57.307"
"KHARIF","AGRICULTURE","Oilseeds","Mustard","Weather","mosam ki jankari","13-15 ko halki baris ki sambhana hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SEHPAU                                            ","2014-10-11 15:04:07.467"
"RABI","HORTICULTURE","Vegetables","Potato","Agriculture Mechanization","CULTIVATION OF POTATO","3797 KI BUWAI KRE","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-11 15:36:58.367"
"RABI","HORTICULTURE","Vegetables","Tomato","Fertilizer Use and Availability","Tamatar mai kya kare","Khad ka prayog kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SADABAD                                           ","2014-10-11 15:56:05.773"
"KHARIF","AGRICULTURE","Others","Others","Weather","mausham ke bare me","13,14 ko baresh ki sambhwna hi","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-11 16:35:33.460"
"KHARIF","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","mirch me mosac ki samasya hai","koperoxikloride 3 gram dava +Cypermethrin 25% EC 2 ml dava /liter pani me spray kare","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SIKANDRARAO                                       ","2014-10-11 19:29:58.820"
"KHARIF","AGRICULTURE","Others","Others","Weather","mousam ki jankari de","aapke yaha aaj halke baadal chaye rahenge aur 13,14 tharikh me halki barsat hone ki sambhawana ban rahi hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","MURSAN                                            ","2014-10-12 08:37:40.460"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","mosam ki jankari","13-14 ko baris hone ki sambhana hai","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","HATHRAS                                           ","2014-10-12 09:13:53.690"
"KHARIF","AGRICULTURE","Cereals","Paddy (Dhan)","Weather","WEATHER INFORMATION","13-14 TARIKH ME BARISH HO SKTI HAI","UTTAR PRADESH","HATHARAS (MAHAMAYA NAGAR)","SASNI                                             ","2014-10-12 09:52:41.863"
